Id,coord1,coord2,Serol,Year,Month,Day,Week,Site,Region,MetaRegion,MetaRegionB,Sex,Age,UK_Date,Date_continuous
8742,-10.64148,-77.81598,1,2017,4,30,18,LMA5,Lima,Lima,Lima,F,A,30/04/2017,2017.333333
8744,-10.64148,-77.81598,1,2017,4,30,18,LMA5,Lima,Lima,Lima,M,A,30/04/2017,2017.333333
8746,-10.64148,-77.81598,1,2017,4,30,18,LMA5,Lima,Lima,Lima,M,A,30/04/2017,2017.333333
8747,-10.64148,-77.81598,0,2017,4,30,18,LMA5,Lima,Lima,Lima,M,SA,30/04/2017,2017.333333
8748,-10.64148,-77.81598,0,2017,4,30,18,LMA5,Lima,Lima,Lima,F,A,30/04/2017,2017.333333
8750,-10.64148,-77.81598,1,2017,4,30,18,LMA5,Lima,Lima,Lima,M,A,30/04/2017,2017.333333
3258,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,M,A,01/05/2017,2017.416667
3299,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
3441,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
6066,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
8053,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,M,A,01/05/2017,2017.416667
8076,-11.05553,-77.45938,0,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
8640,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,M,A,01/05/2017,2017.416667
8649,-11.05553,-77.45938,0,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
8651,-11.05553,-77.45938,0,2017,5,1,18,LMA6,Lima,Lima,Lima,M,A,01/05/2017,2017.416667
8660,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,F,SA,01/05/2017,2017.416667
8668,-11.05553,-77.45938,0,2017,5,1,18,LMA6,Lima,Lima,Lima,F,SA,01/05/2017,2017.416667
8670,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
8671,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
8683,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,M,A,01/05/2017,2017.416667
8687,-11.05553,-77.45938,0,2017,5,1,18,LMA6,Lima,Lima,Lima,M,SA,01/05/2017,2017.416667
8699,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,M,A,01/05/2017,2017.416667
8763,-11.05553,-77.45938,1,2017,5,1,18,LMA6,Lima,Lima,Lima,M,A,01/05/2017,2017.416667
8767,-11.05553,-77.45938,0,2017,5,1,18,LMA6,Lima,Lima,Lima,F,A,01/05/2017,2017.416667
8771,-11.05553,-77.45938,0,2017,5,1,18,LMA6,Lima,Lima,Lima,M,J,01/05/2017,2017.416667
3332,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
3340,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
4513,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
4522,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
5334,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
5727,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
6622,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
7660,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
7666,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
7671,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
7682,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
8531,-12.66558,-76.66798,1,2018,2,21,8,LMA4,Lima,Lima,Lima,M,A,21/02/2018,2018.166667
8535,-12.66558,-76.66798,1,2018,2,22,8,LMA4,Lima,Lima,Lima,M,A,22/02/2018,2018.166667
8551,-12.66558,-76.66798,1,2018,2,21,8,LMA4,Lima,Lima,Lima,F,A,21/02/2018,2018.166667
8581,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8605,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8613,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
8707,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8718,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
8740,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8747,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8826,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
8841,-12.66558,-76.66798,1,2018,2,21,8,LMA4,Lima,Lima,Lima,F,A,21/02/2018,2018.166667
8855,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8861,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8862,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8863,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8963,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
8967,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
8970,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
9105,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
9108,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
9122,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
10036,-12.66558,-76.66798,1,2018,2,21,8,LMA4,Lima,Lima,Lima,M,A,21/02/2018,2018.166667
10037,-12.66558,-76.66798,1,2018,2,21,8,LMA4,Lima,Lima,Lima,M,A,21/02/2018,2018.166667
10038,-12.66558,-76.66798,1,2018,2,21,8,LMA4,Lima,Lima,Lima,M,A,21/02/2018,2018.166667
10041,-12.66558,-76.66798,1,2018,2,21,8,LMA4,Lima,Lima,Lima,M,A,21/02/2018,2018.166667
10042,-12.66558,-76.66798,1,2018,2,22,8,LMA4,Lima,Lima,Lima,M,A,22/02/2018,2018.166667
10043,-12.66558,-76.66798,1,2018,2,22,8,LMA4,Lima,Lima,Lima,M,A,22/02/2018,2018.166667
10044,-12.66558,-76.66798,1,2018,2,22,8,LMA4,Lima,Lima,Lima,M,A,22/02/2018,2018.166667
10045,-12.66558,-76.66798,1,2018,2,23,8,LMA4,Lima,Lima,Lima,M,A,23/02/2018,2018.166667
10046,-12.66558,-76.66798,0,2018,2,23,8,LMA4,Lima,Lima,Lima,M,SA,23/02/2018,2018.166667
10047,-12.66558,-76.66798,0,2018,2,23,8,LMA4,Lima,Lima,Lima,M,SA,23/02/2018,2018.166667
10048,-12.66558,-76.66798,1,2018,2,23,8,LMA4,Lima,Lima,Lima,M,A,23/02/2018,2018.166667
10049,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
10050,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
10051,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,F,A,28/02/2018,2018.166667
10052,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
10053,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
10054,-10.64148,-77.81598,1,2018,2,28,9,LMA5,Lima,Lima,Lima,M,A,28/02/2018,2018.166667
10055,-10.64148,-77.81598,0,2018,2,28,9,LMA5,Lima,Lima,Lima,M,SA,28/02/2018,2018.166667
3843,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,F,A,01/03/2018,2018.25
5294,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,F,A,01/03/2018,2018.25
5359,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
5628,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
8048,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
8640,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
8672,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
8678,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,F,A,01/03/2018,2018.25
8776,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
8812,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
9080,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
9086,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
9088,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
9100,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
10056,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,SA,01/03/2018,2018.25
10057,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,F,A,01/03/2018,2018.25
10058,-11.05553,-77.45938,1,2018,3,1,9,LMA6,Lima,Lima,Lima,M,A,01/03/2018,2018.25
10059,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,J,01/03/2018,2018.25
10060,-11.05553,-77.45938,0,2018,3,1,9,LMA6,Lima,Lima,Lima,M,SA,01/03/2018,2018.25
3551,-6.40509,-78.85663,0,2009,6,20,25,CAJ2,Cajamarca,North,North,M,A,20/06/2009,2009.5
3552,-6.40509,-78.85663,0,2009,6,20,25,CAJ2,Cajamarca,North,North,M,A,20/06/2009,2009.5
3553,-6.40509,-78.85663,0,2009,6,21,25,CAJ2,Cajamarca,North,North,F,A,21/06/2009,2009.5
3554,-6.40509,-78.85663,0,2009,6,21,25,CAJ2,Cajamarca,North,North,M,SA,21/06/2009,2009.5
3555,-6.40509,-78.85663,0,2009,6,21,25,CAJ2,Cajamarca,North,North,M,A,21/06/2009,2009.5
3566,-6.40509,-78.85663,0,2009,6,21,25,CAJ2,Cajamarca,North,North,M,A,21/06/2009,2009.5
3572,-6.4017,-78.77091,0,2009,6,27,26,CAJ3,Cajamarca,North,North,M,A,27/06/2009,2009.5
3587,-6.4017,-78.77091,0,2009,6,24,26,CAJ3,Cajamarca,North,North,M,A,24/06/2009,2009.5
3592,-6.4017,-78.77091,0,2009,6,24,26,CAJ3,Cajamarca,North,North,F,A,24/06/2009,2009.5
3602,-6.40509,-78.85663,0,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3603,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3607,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3608,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3609,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,F,A,19/06/2009,2009.5
3610,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3612,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,F,A,19/06/2009,2009.5
3614,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,F,A,19/06/2009,2009.5
3616,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,F,A,19/06/2009,2009.5
3617,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,F,A,19/06/2009,2009.5
3622,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3623,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3624,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,F,A,19/06/2009,2009.5
3625,-6.40509,-78.85663,0,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3626,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3630,-6.40509,-78.85663,1,2009,6,19,25,CAJ2,Cajamarca,North,North,M,A,19/06/2009,2009.5
3701,-6.4017,-78.77091,1,2009,6,28,26,CAJ3,Cajamarca,North,North,M,A,28/06/2009,2009.5
3704,-6.46456,-78.67991,1,2009,6,30,26,CAJ1,Cajamarca,North,North,M,A,30/06/2009,2009.5
3706,-6.46456,-78.67991,0,2009,6,30,26,CAJ1,Cajamarca,North,North,M,A,30/06/2009,2009.5
3710,-6.46456,-78.67991,1,2009,6,30,26,CAJ1,Cajamarca,North,North,F,A,30/06/2009,2009.5
3711,-6.46456,-78.67991,0,2009,6,30,26,CAJ1,Cajamarca,North,North,F,A,30/06/2009,2009.5
3717,-6.46456,-78.67991,1,2009,6,30,26,CAJ1,Cajamarca,North,North,M,A,30/06/2009,2009.5
3718,-6.46456,-78.67991,1,2009,6,30,26,CAJ1,Cajamarca,North,North,F,A,30/06/2009,2009.5
3719,-6.46456,-78.67991,1,2009,6,30,26,CAJ1,Cajamarca,North,North,M,A,30/06/2009,2009.5
3722,-6.46456,-78.67991,1,2009,6,30,26,CAJ1,Cajamarca,North,North,M,A,30/06/2009,2009.5
3957,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,F,A,18/06/2009,2009.5
3958,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,M,A,18/06/2009,2009.5
3967,-6.40509,-78.85663,0,2009,6,18,25,CAJ2,Cajamarca,North,North,F,A,18/06/2009,2009.5
3968,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,M,A,18/06/2009,2009.5
3970,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,F,SA,18/06/2009,2009.5
3971,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,M,A,18/06/2009,2009.5
3972,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,M,A,18/06/2009,2009.5
3973,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,M,A,18/06/2009,2009.5
3974,-6.40509,-78.85663,1,2009,6,18,25,CAJ2,Cajamarca,North,North,M,A,18/06/2009,2009.5
3652,-6.46456,-78.67991,0,2009,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2009,2009.583333
3654,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,M,A,03/07/2009,2009.583333
3655,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,M,A,03/07/2009,2009.583333
3656,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2009,2009.583333
3660,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2009,2009.583333
3662,-6.46456,-78.67991,0,2009,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2009,2009.583333
3663,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2009,2009.583333
3664,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2009,2009.583333
3665,-6.46456,-78.67991,0,2009,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2009,2009.583333
3666,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2009,2009.583333
3670,-6.46456,-78.67991,1,2009,7,3,27,CAJ1,Cajamarca,North,North,M,A,03/07/2009,2009.583333
3672,-6.46456,-78.67991,0,2009,7,4,27,CAJ1,Cajamarca,North,North,M,A,04/07/2009,2009.583333
3673,-6.46456,-78.67991,1,2009,7,4,27,CAJ1,Cajamarca,North,North,M,A,04/07/2009,2009.583333
3675,-6.46456,-78.67991,1,2009,7,4,27,CAJ1,Cajamarca,North,North,M,A,04/07/2009,2009.583333
3679,-6.46456,-78.67991,1,2009,7,4,27,CAJ1,Cajamarca,North,North,F,A,04/07/2009,2009.583333
3681,-6.46456,-78.67991,1,2009,7,4,27,CAJ1,Cajamarca,North,North,M,A,04/07/2009,2009.583333
3724,-6.46456,-78.67991,0,2009,7,2,27,CAJ1,Cajamarca,North,North,M,A,02/07/2009,2009.583333
3746,-6.46456,-78.67991,1,2009,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2009,2009.583333
3747,-6.46456,-78.67991,1,2009,7,2,27,CAJ1,Cajamarca,North,North,M,A,02/07/2009,2009.583333
3750,-6.46456,-78.67991,1,2009,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2009,2009.583333
3906,-6.46456,-78.67991,0,2010,6,30,26,CAJ1,Cajamarca,North,North,M,A,30/06/2010,2010.5
4241,-6.46456,-78.67991,0,2010,6,30,26,CAJ1,Cajamarca,North,North,F,A,30/06/2010,2010.5
3552,-6.40509,-78.85663,1,2010,7,11,28,CAJ2,Cajamarca,North,North,M,A,11/07/2010,2010.583333
3570,-6.4017,-78.77091,0,2010,7,7,27,CAJ3,Cajamarca,North,North,M,A,07/07/2010,2010.583333
3590,-6.4017,-78.77091,1,2010,7,6,27,CAJ3,Cajamarca,North,North,M,A,06/07/2010,2010.583333
3597,-6.4017,-78.77091,1,2010,7,7,27,CAJ3,Cajamarca,North,North,M,A,07/07/2010,2010.583333
3598,-6.4017,-78.77091,0,2010,7,7,27,CAJ3,Cajamarca,North,North,M,A,07/07/2010,2010.583333
3624,-6.40509,-78.85663,1,2010,7,11,28,CAJ2,Cajamarca,North,North,F,A,11/07/2010,2010.583333
3626,-6.40509,-78.85663,1,2010,7,11,28,CAJ2,Cajamarca,North,North,M,A,11/07/2010,2010.583333
3633,-6.40509,-78.85663,0,2010,7,11,28,CAJ2,Cajamarca,North,North,F,A,11/07/2010,2010.583333
3644,-6.40509,-78.85663,1,2010,7,11,28,CAJ2,Cajamarca,North,North,M,A,11/07/2010,2010.583333
3649,-6.40509,-78.85663,1,2010,7,11,28,CAJ2,Cajamarca,North,North,F,A,11/07/2010,2010.583333
3652,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
3665,-6.46456,-78.67991,1,2010,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2010,2010.583333
3677,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,M,A,02/07/2010,2010.583333
3705,-6.46456,-78.67991,1,2010,7,3,27,CAJ1,Cajamarca,North,North,F,A,03/07/2010,2010.583333
3706,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,M,A,02/07/2010,2010.583333
3735,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
3736,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,M,A,02/07/2010,2010.583333
3743,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
3750,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
3969,-6.40509,-78.85663,1,2010,7,11,28,CAJ2,Cajamarca,North,North,F,A,11/07/2010,2010.583333
3973,-6.40509,-78.85663,1,2010,7,11,28,CAJ2,Cajamarca,North,North,M,A,11/07/2010,2010.583333
4001,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,M,A,02/07/2010,2010.583333
4004,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
4005,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,M,A,02/07/2010,2010.583333
4006,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
4008,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
4009,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
4010,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
4012,-6.46456,-78.67991,0,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
4020,-6.46456,-78.67991,1,2010,7,2,27,CAJ1,Cajamarca,North,North,F,A,02/07/2010,2010.583333
